Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
1059863,3.228033,7.56159,-1.981328,117.040001,15.89,-60.41,38.577374,54.476742,175.098175,13.64,3.7221685,8.974601999999999,-1.928684,-0.988271,-2.826023999999999,-0.105288,
1059883,2.409658,5.781266,-2.048329,159.320007,14.7,-63.84,38.49432,55.578392,177.256622,13.66,2.8188455,6.671428,-2.0148285,-0.8183750000000001,-1.7803240000000002,-0.0670009999999998,
1059903,1.703751,4.95332,-1.969363,211.119995,9.03,-66.5,40.072613,52.439117,180.754959,13.68,2.0567045,5.367293,-2.008846,-0.7059069999999998,-0.8279459999999998,0.0789659999999998,
1059923,1.179704,5.10168,-2.414444,267.26001,2.38,-60.689999,39.758724,52.530598,183.717178,13.7,1.4417275,5.0275,-2.1919035,-0.5240469999999999,0.1483600000000002,-0.445081,
1059943,0.983485,5.905697,-3.211283,306.179993,-1.75,-52.849998,37.177319,46.891418,184.837616,13.72,1.0815945,5.5036885,-2.8128634999999997,-0.196219,0.804017,-0.7968389999999999,
1059963,0.820767,6.152167,-3.500824,289.029999,-6.23,-50.959999,36.307995,45.222607,187.771896,13.74,0.902126,6.028932,-3.3560535,-0.162718,0.2464700000000004,-0.2895410000000002,
1059983,1.416602,4.658992,-2.620234,227.290009,-9.45,-55.580002,37.127956,43.558952,192.938736,13.76,1.1186845,5.4055795,-3.060529,0.5958349999999999,-1.4931750000000008,0.8805900000000002,
1060003,1.072023,4.240233,-1.928684,149.309998,-7.84,-60.34,36.175037,38.191914,195.638565,13.78,1.2443125,4.4496125,-2.274459,-0.3445789999999999,-0.4187589999999996,0.6915499999999999,
1060023,1.232348,4.836067,-1.895183,56.700001,-3.43,-57.119999,37.402222,35.896862,198.307602,13.8,1.1521855,4.53815,-1.9119335,0.160325,0.595834,0.033501,
1060043,1.076809,5.649656,-2.311549,-20.440001,8.19,-47.459999,36.464893,36.854012,198.483551,13.82,1.1545785,5.2428615,-2.103366,-0.1555390000000001,0.8135890000000003,-0.4163659999999998,
1060063,0.993057,5.673585,-2.718343,-66.989998,19.809999,-37.380001,35.634163,36.714474,197.202698,13.84,1.034933,5.6616205,-2.514946,-0.0837519999999999,0.0239289999999998,-0.4067940000000001,
1060083,0.739409,5.013143,-2.725522,-87.849998,28.42,-31.360001,35.140415,35.727741,196.33017,13.86,0.866233,5.343364,-2.7219325,-0.253648,-0.6604419999999998,-0.0071789999999998,
1060103,0.978699,5.503689,-2.591519,-86.730003,34.02,-27.58,35.67701,37.484062,195.796799,13.88,0.859054,5.258416,-2.6585205,0.23929,0.4905459999999992,0.1340029999999998,
1060123,1.040915,6.987292,-2.670485,-64.120003,41.509998,-22.049999,35.097275,39.679073,193.946808,13.9,1.009807,6.2454905,-2.631002,0.062216,1.4836030000000004,-0.0789660000000003,
1060143,0.923663,8.401501,-1.87604,-23.17,47.459999,-10.22,34.959911,43.129787,192.596817,13.92,0.982289,7.6943965,-2.2732625,-0.117252,1.4142089999999996,0.7944450000000003,
1060163,1.005021,9.392164,-1.730072,9.8,51.52,-1.33,37.257328,45.946682,194.903183,13.94,0.964342,8.896832499999999,-1.803056,0.0813579999999999,0.9906629999999996,0.1459679999999998,
1060183,0.887769,10.792015,-1.830575,16.799999,57.330002,4.2,39.150398,43.756466,193.941513,13.96,0.946395,10.0920895,-1.7803235000000002,-0.1172519999999999,1.399851,-0.100503,
1060203,1.220383,11.564925,-2.447945,-18.41,59.360001,6.86,38.681519,44.095104,193.443939,13.98,1.054076,11.17847,-2.13926,0.3326139999999999,0.7729100000000013,-0.6173699999999998,
1060223,2.220619,11.146166,-3.192139,-80.360001,58.310001,6.79,41.337284,44.189598,194.844757,14.0,1.720501,11.3555455,-2.820042,1.000236,-0.4187590000000014,-0.7441940000000002,
1060243,3.529539,9.633848,-3.304606,-117.809998,50.330002,6.93,42.627502,44.469318,192.502533,14.02,2.8750790000000004,10.390007,-3.2483725000000003,1.30892,-1.5123179999999987,-0.1124670000000001,
1060263,4.568061,8.743686,-3.991371,-101.919998,28.42,8.54,41.587444,46.445198,188.093445,14.04,4.0488,9.188767,-3.6479885,1.038522,-0.8901620000000001,-0.6867649999999998,
1060283,6.556568,8.935119,-5.080144,-67.970001,-4.34,1.68,42.969353,49.10471,186.593018,14.06,5.5623145,8.8394025,-4.5357575,1.988507,0.1914329999999999,-1.0887729999999998,
1060303,8.640791,9.361056,-7.075829,-33.529999,-35.0,-4.9,43.323425,46.661194,186.718231,14.08,7.5986795,9.1480875,-6.0779865,2.0842229999999997,0.4259369999999993,-1.995685,
1060323,8.150245,11.435708,-7.114116,4.13,-59.639999,-12.18,42.896179,50.969009,186.363251,14.1,8.395518,10.398382,-7.0949725,-0.4905460000000001,2.0746520000000004,-0.0382870000000004,
1060343,8.090423,11.576889,-8.004277,64.050003,-62.09,-15.54,43.836472,48.412563,185.483215,14.12,8.120334,11.5062985,-7.5591965,-0.0598220000000004,0.1411809999999995,-0.890161,
1060363,7.102151,12.337834,-6.922683,112.209999,-50.540001,-14.63,41.275333,48.617764,188.060089,14.14,7.596287,11.9573615,-7.463480000000001,-0.9882719999999994,0.7609450000000013,1.081594,
1060383,5.984663,15.580225,-5.288327,148.330002,-43.470001,-0.98,40.046368,48.831734,188.386627,14.16,6.543407,13.9590295,-6.105505,-1.1174879999999998,3.2423909999999996,1.6343560000000004,
1060403,5.087323,17.185865,-4.438845,143.430008,-35.77,18.48,38.880272,46.138878,190.160065,14.18,5.5359929999999995,16.383045,-4.863586,-0.8973400000000007,1.6056399999999993,0.8494820000000001,
1060423,4.27852,15.084892,-4.290484,97.860001,-26.32,29.120001,39.109329,45.067963,192.351852,14.2,4.6829215,16.1353785,-4.3646645,-0.8088029999999993,-2.100973,0.1483609999999995,
1060443,3.347678,13.060493,-4.819317,38.639999,-18.76,34.720001,40.368164,41.459431,196.32988,14.22,3.813099,14.0726925,-4.5549005000000005,-0.9308420000000002,-2.0243990000000007,-0.5288329999999997,
1060463,3.034207,10.756122,-4.630277,-34.650002,-11.97,36.119999,39.138771,41.393524,195.485321,14.24,3.1909425,11.9083075,-4.724797000000001,-0.3134710000000003,-2.3043709999999997,0.1890399999999994,
1060483,2.88824,8.691042,-5.032286,-103.18,-5.53,36.330002,39.66156,38.90675,194.480255,14.26,2.9612235,9.723582,-4.8312815,-0.1459669999999997,-2.06508,-0.4020089999999996,
1060503,2.390515,6.121059,-4.302449,-142.449997,-0.91,34.720001,39.826107,43.662369,195.602539,14.28,2.6393775,7.406050499999999,-4.6673675,-0.497725,-2.5699829999999997,0.7298369999999998,
1060523,2.409658,4.496274,-3.211283,-139.720001,-0.42,36.82,38.318352,42.296513,192.98735,14.3,2.4000865,5.308666499999999,-3.756866,0.0191429999999996,-1.624785,1.0911660000000003,
1060543,2.309156,4.560883,-2.770988,-117.040001,-0.35,38.360001,39.486626,46.86953,193.229431,14.32,2.359407,4.5285785,-2.9911355,-0.1005019999999996,0.0646089999999999,0.4402949999999999,
1060563,1.974149,4.367057,-2.634592,-103.809998,3.22,37.170002,40.005165,45.142429,189.415146,14.34,2.1416525,4.46397,-2.70279,-0.3350070000000003,-0.1938259999999996,0.1363959999999999,
1060583,1.61282,3.859761,-2.275656,-99.68,8.68,33.25,39.884888,46.996815,187.782074,14.36,1.7934845,4.113409,-2.455124,-0.361329,-0.5072959999999997,0.3589359999999999,
1060603,1.3496,3.529539,-1.962185,-98.910004,11.34,29.4,36.869915,49.06498,184.944611,14.38,1.48121,3.69465,-2.1189205,-0.26322,-0.330222,0.313471,
1060623,1.06963,3.675507,-1.737251,-99.330002,13.37,27.09,39.664391,47.509972,183.528748,14.4,1.209615,3.602523,-1.849718,-0.2799699999999998,0.1459679999999998,0.2249339999999999,
1060643,0.713087,3.88369,-1.591284,-103.949997,16.379999,26.040001,40.330681,47.413891,184.909119,14.42,0.8913585,3.7795985,-1.6642675,-0.356543,0.208183,0.1459670000000001,
1060663,0.217755,4.194768,-1.471638,-110.599998,18.76,27.23,41.616188,47.692616,182.426559,14.44,0.465421,4.039229,-1.531461,-0.495332,0.3110779999999997,0.1196459999999999,
1060683,-0.026322,3.948298,-1.141417,-113.330002,20.93,29.469999,40.395893,51.868824,181.913361,14.46,0.0957165,4.071533,-1.3065275,-0.244077,-0.2464699999999999,0.3302210000000001,
1060703,0.0,4.139731,-0.935627,-109.340004,17.639999,31.710001,41.675373,50.826141,179.617172,14.48,-0.013161,4.0440145,-1.038522,0.026322,0.1914330000000004,0.2057899999999999,
1060723,-0.021536,4.728386,-0.830339,-91.0,18.48,33.32,40.54623,52.582268,177.552887,14.5,-0.010768,4.434058500000001,-0.8829830000000001,-0.021536,0.5886550000000002,0.1052879999999999,
